Year,MSA,"City, State",City,State,CoC Number,CoC Name,Overall Homeless,Population,Rate of Homelessness
2009,"Dallas-Fort Worth-Arlington, TX MSA","Dallas, TX",Dallas,TX,TX-600,"Dallas City & County, Irving CoC",3701,6238960,0.059320784
2009,"Dallas-Fort Worth-Arlington, TX MSA","Dallas, TX",Dallas,TX,TX-601,"Fort Worth, Arlington/Tarrant County CoC",2181,6238960,0.034957749
2009,"Houston-The Woodlands-Sugar Land, TX MSA","Houston, TX",Houston,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",7576,5810412,0.130386623
2009,"Salt Lake City, UT MSA","Salt Lake City, UT",Salt Lake City,UT,UT-500,Salt Lake City & County CoC,1811,1107603,0.163506238
2009,"Richmond, VA MSA","Richmond, VA",Richmond,VA,VA-500,"Richmond/Henrico, Chesterfield, Hanover Counties CoC",1150,1241108,0.09265914
2009,"Virginia Beach-Norfolk-Newport News, VA-NC MSA","Virginia Beach, VA",Virginia Beach,VA,VA-501,"Norfolk, Chesapeake, Suffolk/Isle of Wight, Southampton Counties CoC",685,1661898,0.041217933
2009,"Virginia Beach-Norfolk-Newport News, VA-NC MSA","Virginia Beach, VA",Virginia Beach,VA,VA-503,Virginia Beach CoC,433,1661898,0.026054547
2009,"Virginia Beach-Norfolk-Newport News, VA-NC MSA","Virginia Beach, VA",Virginia Beach,VA,VA-505,"Newport News, Hampton/Virginia Peninsula CoC",569,1661898,0.034237962
2009,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","Washington, DC",Washington,DC,VA-600,Arlington County CoC,511,5498096,0.009294127
2009,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","Washington, DC",Washington,DC,VA-601,Fairfax County CoC,1730,5498096,0.031465438
2009,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","Washington, DC",Washington,DC,VA-602,Loudoun County CoC,143,5498096,0.0026009
2009,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","Washington, DC",Washington,DC,VA-603,Alexandria CoC,335,5498096,0.006093018
2009,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","Washington, DC",Washington,DC,VA-604,Prince William County CoC,630,5498096,0.011458512
2009,"Seattle-Tacoma-Bellevue, WA MSA","Seattle, WA",Seattle,WA,WA-500,Seattle/King County CoC,8952,3398002,0.263448933
2009,"Seattle-Tacoma-Bellevue, WA MSA","Seattle, WA",Seattle,WA,WA-503,"Tacoma, Lakewood/Pierce County CoC",2083,3398002,0.061300729
2009,"Seattle-Tacoma-Bellevue, WA MSA","Seattle, WA",Seattle,WA,WA-504,Everett/Snohomish County CoC,2356,3398002,0.069334862
2009,"Portland-Vancouver-Hillsboro, OR-WA MSA","Portland, OR",Portland,OR,WA-508,Vancouver/Clark County CoC,1159,2194230,0.052820352
2009,"Milwaukee-Waukesha, WI MSA","Milwaukee, WI",Milwaukee,WI,WI-501,Milwaukee City & County CoC,1537,1550301,0.099142038
2008,"Birmingham-Hoover, AL MSA","Birmingham, AL",Birmingham,AL,AL-500,"Birmingham/Jefferson, St. Clair, Shelby Counties CoC",2104,1112460,0.189130396
2008,"Phoenix-Mesa-Chandler, AZ MSA","Phoenix, AZ",Phoenix,AZ,AZ-502,"Phoenix, Mesa/Maricopa County CoC",7189,3985083,0.180397748
2008,"San Jose-Sunnyvale-Santa Clara, CA MSA","San Jose, CA",San Jose,CA,CA-500,San Jose/Santa Clara City & County CoC,7202,1816232,0.396535244
2008,"San Francisco-Oakland-Berkeley, CA MSA","San Francisco, CA",San Francisco,CA,CA-501,San Francisco CoC,5171,4292209,0.120474096
2008,"San Francisco-Oakland-Berkeley, CA MSA","San Francisco, CA",San Francisco,CA,CA-502,"Oakland, Berkeley/Alameda County CoC",4838,4292209,0.112715853
2008,"Sacramento-Roseville-Folsom, CA MSA","Sacramento, CA",Sacramento,CA,CA-503,Sacramento City & County CoC,2615,2073540,0.126112831
2008,"San Francisco-Oakland-Berkeley, CA MSA","San Francisco, CA",San Francisco,CA,CA-507,Marin County CoC,1002,4292209,0.023344623
2008,"Fresno, CA MSA","Fresno, CA",Fresno,CA,CA-514,Fresno City & County/Madera County CoC,3507,902626,0.388533014
2008,"San Francisco-Oakland-Berkeley, CA MSA","San Francisco, CA",San Francisco,CA,CA-517,Napa City & County CoC,365,4292209,0.00850378
2008,"Los Angeles-Long Beach-Anaheim, CA MSA","Los Angeles, CA",Los Angeles,CA,CA-600,Los Angeles City & County CoC,47862,12734827,0.375835494
2008,"San Diego-Chula Vista-Carlsbad, CA MSA","San Diego, CA",San Diego,CA,CA-601,San Diego City and County CoC,8455,3036850,0.278413488
2008,"Los Angeles-Long Beach-Anaheim, CA MSA","Los Angeles, CA",Los Angeles,CA,CA-602,"Santa Ana, Anaheim/Orange County CoC",3649,12734827,0.028653707
2008,"Los Angeles-Long Beach-Anaheim, CA MSA","Los Angeles, CA",Los Angeles,CA,CA-606,Long Beach CoC,3829,12734827,0.030067154
2008,"Los Angeles-Long Beach-Anaheim, CA MSA","Los Angeles, CA",Los Angeles,CA,CA-607,Pasadena CoC,983,12734827,0.00771899
2008,"Riverside-San Bernardino-Ontario, CA MSA","Riverside, CA",Riverside,CA,CA-608,Riverside City & County CoC,4508,4010094,0.112416317
2008,"Riverside-San Bernardino-Ontario, CA MSA","Riverside, CA",Riverside,CA,CA-609,San Bernardino City & County CoC,6969,4010094,0.17378645
2008,"Los Angeles-Long Beach-Anaheim, CA MSA","Los Angeles, CA",Los Angeles,CA,CA-611,"Oxnard, San Buenaventura/Ventura County CoC",1961,12734827,0.015398717
2008,"Los Angeles-Long Beach-Anaheim, CA MSA","Los Angeles, CA",Los Angeles,CA,CA-612,Glendale CoC,296,12734827,0.002324335
2008,"Los Angeles-Long Beach-Anaheim, CA MSA","Los Angeles, CA",Los Angeles,CA,CA-613,Imperial County CoC,393,12734827,0.003086025
2008,"Denver-Aurora-Lakewood, CO MSA","Denver, CO",Denver,CO,CO-503,Metropolitan Denver CoC,8482,2466062,0.343949179
2008,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","Washington, DC",Washington,DC,DC-500,District of Columbia CoC,6044,5415288,0.111609946
2008,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA","Philadelphia, PA",Philadelphia,PA,DE-500,Delaware Statewide CoC,933,5908636,0.015790446
2008,"Tampa-St Petersburg-Clearwater, FL MSA","Tampa, FL",Tampa,FL,FL-501,Tampa/Hillsborough County CoC,6483,2701084,0.24001475
2008,"Tampa-St Petersburg-Clearwater, FL MSA","Tampa, FL",Tampa,FL,FL-502,"St. Petersburg, Clearwater, Largo/Pinellas County CoC",2526,2701084,0.09351801
2008,"Orlando-Kissimmee-Sanford, FL MSA","Orlanda, FL",Orlanda,FL,FL-507,"Orlando/Orange, Osceola, Seminole Counties CoC",3734,2025967,0.184307049
2008,"Jacksonville, FL MSA","Jacksonville, FL",Jacksonville,FL,FL-510,"Jacksonville-Duval, Clay Counties CoC",2585,1297742,0.199192135
2008,"Miami-Fort Lauderdale-Pompano Beach, FL MSA","Miami, FL",Miami,FL,FL-600,Miami-Dade County CoC,4574,5448471,0.083950158
2008,"Miami-Fort Lauderdale-Pompano Beach, FL MSA","Miami, FL",Miami,FL,FL-601,Ft Lauderdale/Broward County CoC,3154,5448471,0.0578878
2008,"Miami-Fort Lauderdale-Pompano Beach, FL MSA","Miami, FL",Miami,FL,FL-605,West Palm Beach/Palm Beach County CoC,1766,5448471,0.032412763
2008,"Atlanta-Sandy Springs-Alpharetta, GA MSA","Atlanta, GA",Atlanta,GA,GA-500,Atlanta CoC,6840,5046727,0.135533386
2008,"Chicago-Naperville-Elgin, IL-IN-WI MSA","Chicago, IL",Chicago,IL,IL-502,"Waukegan, North Chicago/Lake County CoC",439,9387408,0.004676477
2008,"Chicago-Naperville-Elgin, IL-IN-WI MSA","Chicago, IL",Chicago,IL,IL-510,Chicago CoC,5979,9387408,0.063691703
2008,"Chicago-Naperville-Elgin, IL-IN-WI MSA","Chicago, IL",Chicago,IL,IL-511,Cook County CoC,1420,9387408,0.015126646
2008,"Chicago-Naperville-Elgin, IL-IN-WI MSA","Chicago, IL",Chicago,IL,IL-517,"Aurora, Elgin/Kane County CoC",474,9387408,0.005049317
2008,"Indianapolis-Carmel-Anderson, IN MSA","Indianapolis, IN",Indianapolis,IN,IN-503,Indianapolis CoC,1491,1707368,0.087327395
2008,"Kansas City, MO-KS MSA","Kansas City, KS",Kansas City,KS,KS-505,"Overland Park, Shawnee/Johnson County CoC",234,1993815,0.011736294
2008,"Louisville/Jefferson County, KY-IN MSA","Louisville, KY",Louisville,KY,KY-501,Louisville-Jefferson County CoC,2682,1258270,0.213149801
2008,"Boston-Cambridge-Newton, MA-NH MSA","Boston, MA",Boston,MA,MA-500,Boston CoC,5198,4519725,0.115006997
2008,"Providence-Warwick, RI-MA MSA","Providence, MA",Providence,MA,MA-505,New Bedford CoC,380,1597265,0.023790667
2008,"Boston-Cambridge-Newton, MA-NH MSA","Boston, MA",Boston,MA,MA-509,Cambridge CoC,486,4519725,0.010752867
2008,"Baltimore-Columbia-Towson, MD MSA","Baltimore, MD",Baltimore,MD,MD-501,Baltimore CoC,2607,2678231,0.097340371
2008,"Baltimore-Columbia-Towson, MD MSA","Baltimore, MD",Baltimore,MD,MD-600,Prince George's County CoC,943,2678231,0.035209808
2008,"Detroit-Warren-Dearborn, MI MSA","Detroit, MI",Detroit,MI,MI-501,Detroit CoC,18062,4327066,0.417419101
2008,"Detroit-Warren-Dearborn, MI MSA","Detroit, MI",Detroit,MI,MI-502,"Dearborn, Dearborn Heights, Westland/Wayne County CoC",865,4327066,0.019990451
2008,"Detroit-Warren-Dearborn, MI MSA","Detroit, MI",Detroit,MI,MI-503,"St. Clair Shores, Warren/Macomb County CoC",769,4327066,0.017771857
2008,"Detroit-Warren-Dearborn, MI MSA","Detroit, MI",Detroit,MI,MI-504,"Pontiac, Royal Oak/Oakland County CoC",1011,4327066,0.023364562
2008,"Minneapolis-St Paul-Bloomington, MN-WI MSA","Minneapolis, MN",Minneapolis,MN,MN-500,Minneapolis/Hennepin County CoC,3369,3215124,0.104786005
2008,"Minneapolis-St Paul-Bloomington, MN-WI MSA","Minneapolis, MN",Minneapolis,MN,MN-501,Saint Paul/Ramsey County CoC,1294,3215124,0.040247281
2008,"St. Louis, MO-IL MSA","St. Louis, MO",St. Louis,MO,MO-500,St. Louis County CoC,458,2789674,0.016417689
2008,"St. Louis, MO-IL MSA","St. Louis, MO",St. Louis,MO,MO-501,St.Louis City CoC,1386,2789674,0.049683225
2008,"Kansas City, MO-KS MSA","Kansas City, KS",Kansas City,KS,MO-604a,"Kansas City, Independence, Lee’s Summit/Jackson, Wyandotte Counties, MO & KS",2260,1993815,0.113350537
2008,"Raleigh-Cary, NC MSA","Raleigh, NC",Raleigh,NC,NC-502,Durham City & County CoC,590,1054175,0.055967937
2008,"Charlotte-Concord-Gastonia, NC-SC MSA","Charlotte, NC",Charlotte,NC,NC-505,Charlotte/Mecklenberg CoC,1988,1662732,0.119562263
2008,"Raleigh-Cary, NC MSA","Raleigh, NC",Raleigh,NC,NC-507,Raleigh/Wake County CoC,1144,1054175,0.108520881
2008,"Charlotte-Concord-Gastonia, NC-SC MSA","Charlotte, NC",Charlotte,NC,NC-509,"Gastonia/Cleveland, Gaston, Lincoln Counties CoC",920,1662732,0.055330625
2008,"Raleigh-Cary, NC MSA","Raleigh, NC",Raleigh,NC,NC-513,Chapel Hill/Orange County CoC,195,1054175,0.018497877
2008,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA","Philadelphia, PA",Philadelphia,PA,NJ-500,Atlantic City & County CoC,476,5908636,0.008056005
2008,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA","Philadelphia, PA",Philadelphia,PA,NJ-503,"Camden City & County/Gloucester, Cape May, Cumberland Counties CoC",1454,5908636,0.024608048
2008,"New York-Newark-Jersey City, NY-NJ-PA MSA","New York, NY",New York,NY,NJ-504,Newark/Essex County CoC,1036,18780866,0.005516253
2008,"New York-Newark-Jersey City, NY-NJ-PA MSA","New York, NY",New York,NY,NJ-506,"Jersey City, Bayonne/Hudson County CoC",2227,18780866,0.011857813
2008,"New York-Newark-Jersey City, NY-NJ-PA MSA","New York, NY",New York,NY,NJ-507,New Brunswick/Middlesex County CoC,792,18780866,0.004217058
2008,"New York-Newark-Jersey City, NY-NJ-PA MSA","New York, NY",New York,NY,NJ-508,Monmouth County CoC,763,18780866,0.004062645
2008,"New York-Newark-Jersey City, NY-NJ-PA MSA","New York, NY",New York,NY,NJ-509,Morris County CoC,224,18780866,0.001192703
2008,"New York-Newark-Jersey City, NY-NJ-PA MSA","New York, NY",New York,NY,NJ-510,Lakewood Township/Ocean County CoC,337,18780866,0.001794379
2008,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA","Philadelphia, PA",Philadelphia,PA,NJ-512,Salem County CoC,310,5908636,0.005246558
2008,"New York-Newark-Jersey City, NY-NJ-PA MSA","New York, NY",New York,NY,NJ-513,Somerset County CoC,302,18780866,0.00160802
2008,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA","Philadelphia, PA",Philadelphia,PA,NJ-514,Trenton/Mercer County CoC,989,5908636,0.016738212
2008,"New York-Newark-Jersey City, NY-NJ-PA MSA","New York, NY",New York,NY,NJ-515,Elizabeth/Union County CoC,1188,18780866,0.006325587
2008,"New York-Newark-Jersey City, NY-NJ-PA MSA","New York, NY",New York,NY,NJ-516,"Warren, Sussex, Hunterdon Counties CoC",693,18780866,0.003689926
2008,"Las Vegas-Henderson-Paradise, NV MSA","Las Vegas, NV",Las Vegas,NV,NV-500,Las Vegas/Clark County CoC,7533,1819544,0.414004828
2008,"Buffalo-Cheektowaga, NY MSA","Buffalo, NY",Buffalo,NY,NY-508,"Buffalo, Niagara Falls/Erie, Niagara, Orleans, Genesee, Wyoming Counties CoC",1250,1142347,0.109423844
2008,"New York-Newark-Jersey City, NY-NJ-PA MSA","New York, NY",New York,NY,NY-600,New York City CoC,50261,18780866,0.267618117
2008,"New York-Newark-Jersey City, NY-NJ-PA MSA","New York, NY",New York,NY,NY-603,"Nassau, Suffolk Counties CoC",2509,18780866,0.013359341
2008,"New York-Newark-Jersey City, NY-NJ-PA MSA","New York, NY",New York,NY,NY-604,"Yonkers, Mount Vernon/Westchester County CoC",1829,18780866,0.009738635
2008,"New York-Newark-Jersey City, NY-NJ-PA MSA","New York, NY",New York,NY,NY-606,Rockland County CoC,141,18780866,0.000750764
2008,"Cincinnati, OH-KY-IN MSA","Cincinnati, OH",Cincinnati,OH,OH-500,Cincinnati/Hamilton County CoC,1116,2105482,0.05300449
2008,"Cleveland-Elyria, OH MSA","Cleveland, OH",Cleveland,OH,OH-502,Cleveland/Cuyahoga County CoC,2242,2091231,0.107209581
2008,"Columbus, OH MSA","Columbus, OH",Columbus,OH,OH-503,Columbus/Franklin County CoC,1341,1789410,0.074940902
2008,"Oklahoma City, OK MSA","Oklahoma City, OK",Oklahoma City,OK,OK-502,Oklahoma City CoC,1335,1219757,0.109448029
2008,"Portland-Vancouver-Hillsboro, OR-WA MSA","Portland, OR",Portland,OR,OR-501,"Portland, Gresham/Multnomah County CoC",3918,2162906,0.181145182
2008,"Portland-Vancouver-Hillsboro, OR-WA MSA","Portland, OR",Portland,OR,OR-506,"Hillsboro, Beaverton/Washington County CoC",772,2162906,0.035692721
2008,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA","Philadelphia, PA",Philadelphia,PA,PA-500,Philadelphia CoC,6871,5908636,0.116287414
2008,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA","Philadelphia, PA",Philadelphia,PA,PA-502,"Upper Darby, Chester, Haverford/Delaware County CoC",653,5908636,0.01105162
2008,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA","Philadelphia, PA",Philadelphia,PA,PA-504,"Lower Merion, Norristown, Abington/Montgomery County CoC",479,5908636,0.008106778
2008,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA","Philadelphia, PA",Philadelphia,PA,PA-505,Chester County CoC,314,5908636,0.005314255
2008,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA","Philadelphia, PA",Philadelphia,PA,PA-506,Reading/Berks County CoC,496,5908636,0.008394492
2008,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA","Philadelphia, PA",Philadelphia,PA,PA-511,"Bristol, Bensalem/Bucks County CoC",485,5908636,0.008208324
2008,"Pittsburgh, PA MSA","Pittsburgh, PA",Pittsburgh,PA,PA-600,"Pittsburgh, McKeesport, Penn Hills/Allegheny County CoC",1308,2371059,0.055165224
2008,"Providence-Warwick, RI-MA MSA","Providence, MA",Providence,MA,RI-500,Rhode Island Statewide CoC,1196,1597265,0.074877995
2008,"Memphis, TN-MS-AR MSA","Memphis, TN",Memphis,TN,TN-501,Memphis/Shelby County CoC,1566,1293133,0.121101232
2008,"Nashville-Davidson--Murfreesboro--Franklin, TN MSA","Nashville, TN",Nashville,TN,TN-504,Nashville-Davidson County CoC,2217,1529946,0.144907075
2008,"San Antonio-New Braunfels, TX MSA","San Antonio, TX",San Antonio,TX,TX-500,San Antonio/Bexar County CoC,4063,2048442,0.198345865
2008,"Austin-Round Rock-Georgetown, TX MSA","Austin, TX",Austin,TX,TX-503,Austin/Travis County CoC,3451,1610786,0.214243233
2008,"Dallas-Fort Worth-Arlington, TX MSA","Dallas, TX",Dallas,TX,TX-600,"Dallas City & County, Irving CoC",3558,6108916,0.058242739
2008,"Dallas-Fort Worth-Arlington, TX MSA","Dallas, TX",Dallas,TX,TX-601,"Fort Worth, Arlington/Tarrant County CoC",2676,6108916,0.043804826
2008,"Houston-The Woodlands-Sugar Land, TX MSA","Houston, TX",Houston,TX,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",10363,5677152,0.18253871
2008,"Salt Lake City, UT MSA","Salt Lake City, UT",Salt Lake City,UT,UT-500,Salt Lake City & County CoC,2296,1091254,0.210400145
2008,"Richmond, VA MSA","Richmond, VA",Richmond,VA,VA-500,"Richmond/Henrico, Chesterfield, Hanover Counties CoC",1073,1224198,0.08764922
2008,"Virginia Beach-Norfolk-Newport News, VA-NC MSA","Virginia Beach, VA",Virginia Beach,VA,VA-501,"Norfolk, Chesapeake, Suffolk/Isle of Wight, Southampton Counties CoC",602,1652170,0.036436928
2008,"Virginia Beach-Norfolk-Newport News, VA-NC MSA","Virginia Beach, VA",Virginia Beach,VA,VA-503,Virginia Beach CoC,484,1652170,0.029294806
2008,"Virginia Beach-Norfolk-Newport News, VA-NC MSA","Virginia Beach, VA",Virginia Beach,VA,VA-505,"Newport News, Hampton/Virginia Peninsula CoC",526,1652170,0.031836918
2008,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","Washington, DC",Washington,DC,VA-600,Arlington County CoC,410,5415288,0.007571158
2008,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","Washington, DC",Washington,DC,VA-601,Fairfax County CoC,1835,5415288,0.033885548
2008,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","Washington, DC",Washington,DC,VA-602,Loudoun County CoC,160,5415288,0.002954598
2008,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","Washington, DC",Washington,DC,VA-603,Alexandria CoC,306,5415288,0.005650669
2008,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","Washington, DC",Washington,DC,VA-604,Prince William County CoC,550,5415288,0.010156431
2008,"Seattle-Tacoma-Bellevue, WA MSA","Seattle, WA",Seattle,WA,WA-500,Seattle/King County CoC,8501,3356703,0.253254458
2008,"Seattle-Tacoma-Bellevue, WA MSA","Seattle, WA",Seattle,WA,WA-503,"Tacoma, Lakewood/Pierce County CoC",1743,3356703,0.051925952
2008,"Seattle-Tacoma-Bellevue, WA MSA","Seattle, WA",Seattle,WA,WA-504,Everett/Snohomish County CoC,2161,3356703,0.064378648
2008,"Portland-Vancouver-Hillsboro, OR-WA MSA","Portland, OR",Portland,OR,WA-508,Vancouver/Clark County CoC,1062,2162906,0.049100608
2008,"Milwaukee-Waukesha, WI MSA","Milwaukee, WI",Milwaukee,WI,WI-501,Milwaukee City & County CoC,1470,1544715,0.095163185
2007,"Birmingham-Hoover, AL MSA","Birmingham, AL",Birmingham,AL,AL-500,"Birmingham/Jefferson, St. Clair, Shelby Counties CoC",2104,1104748,0.190450673
2007,"Phoenix-Mesa-Chandler, AZ MSA","Phoenix, AZ",Phoenix,AZ,AZ-502,"Phoenix, Mesa/Maricopa County CoC",8448,3885075,0.21744754
2007,"San Jose-Sunnyvale-Santa Clara, CA MSA","San Jose, CA",San Jose,CA,CA-500,San Jose/Santa Clara City & County CoC,7202,1805980,0.398786255
2007,"San Francisco-Oakland-Berkeley, CA MSA","San Francisco, CA",San Francisco,CA,CA-501,San Francisco CoC,5703,4270780,0.133535326
2007,"San Francisco-Oakland-Berkeley, CA MSA","San Francisco, CA",San Francisco,CA,CA-502,"Oakland, Berkeley/Alameda County CoC",4838,4270780,0.113281415
2007,"Sacramento-Roseville-Folsom, CA MSA","Sacramento, CA",Sacramento,CA,CA-503,Sacramento City & County CoC,2452,2036749,0.120387932
2007,"San Francisco-Oakland-Berkeley, CA MSA","San Francisco, CA",San Francisco,CA,CA-507,Marin County CoC,1002,4270780,0.023461756
2007,"Fresno, CA MSA","Fresno, CA",Fresno,CA,CA-514,Fresno City & County/Madera County CoC,4247,889028,0.477712738
2007,"San Francisco-Oakland-Berkeley, CA MSA","San Francisco, CA",San Francisco,CA,CA-517,Napa City & County CoC,365,4270780,0.008546448
2007,"Los Angeles-Long Beach-Anaheim, CA MSA","Los Angeles, CA",Los Angeles,CA,CA-600,Los Angeles City & County CoC,47862,12688081,0.377220164
2007,"San Diego-Chula Vista-Carlsbad, CA MSA","San Diego, CA",San Diego,CA,CA-601,San Diego City and County CoC,7326,3008034,0.243547779
2007,"Los Angeles-Long Beach-Anaheim, CA MSA","Los Angeles, CA",Los Angeles,CA,CA-602,"Santa Ana, Anaheim/Orange County CoC",3649,12688081,0.028759274
2007,"Los Angeles-Long Beach-Anaheim, CA MSA","Los Angeles, CA",Los Angeles,CA,CA-606,Long Beach CoC,3829,12688081,0.030177928
2007,"Los Angeles-Long Beach-Anaheim, CA MSA","Los Angeles, CA",Los Angeles,CA,CA-607,Pasadena CoC,969,12688081,0.007637089
2007,"Riverside-San Bernardino-Ontario, CA MSA","Riverside, CA",Riverside,CA,CA-608,Riverside City & County CoC,4508,3906844,0.115387254
2007,"Riverside-San Bernardino-Ontario, CA MSA","Riverside, CA",Riverside,CA,CA-609,San Bernardino City & County CoC,6969,3906844,0.178379275
2007,"Los Angeles-Long Beach-Anaheim, CA MSA","Los Angeles, CA",Los Angeles,CA,CA-611,"Oxnard, San Buenaventura/Ventura County CoC",1961,12688081,0.01545545
2007,"Los Angeles-Long Beach-Anaheim, CA MSA","Los Angeles, CA",Los Angeles,CA,CA-612,Glendale CoC,296,12688081,0.002332898
2007,"Los Angeles-Long Beach-Anaheim, CA MSA","Los Angeles, CA",Los Angeles,CA,CA-613,Imperial County CoC,342,12688081,0.002695443
2007,"Denver-Aurora-Lakewood, CO MSA","Denver, CO",Denver,CO,CO-503,Metropolitan Denver CoC,8698,2428240,0.358201825
2007,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","Washington, DC",Washington,DC,DC-500,District of Columbia CoC,5320,5333728,0.099742619
